Title,Company,Location,Remote,Link,Source,Term,Skills,Lat,Lon
Teamleiter/in ‚Schutzgebietsmanagement‘,NABU-Stiftung Nationales Naturerbe,Berlin,False,https://www.greenjobs.de/stellenanzeige/teamleiter-schutzgebietsmanagement--100151732/?s=naturschutz,Greenjobs,naturschutz,General,52.5173885,13.3951309
Mitarbeiter/in (m/w/d) zur Fortschreibung der Umsetzungskonzepte und Umsetzung der EU-WRRL,Wasserwirtschaftsamt,Landshut,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-zur-fortschreibung-der-umsetzungskonzepte-und-umsetzung-der-eu-wrrl--100151721/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,48.536217,12.1516551
"Sachbearbeiter (m/w/d) für den Bereich Umwelt-, Natur- und Artenschutz sowie naturpädagogische Maßnahmen",Stadt,Rastatt,False,https://www.greenjobs.de/stellenanzeige/sachbearbeiter-fuer-den-bereich-umwelt-natur-und-artenschutz-sowie-naturpaedagogische-massnahmen--100151719/?s=naturschutz,Greenjobs,naturschutz,"GIS/Remote Sensing, Planning/Law",48.8584568,8.2040452
Wissenschaftliche Mitarbeiterin / wissenschaftlicher Mitarbeiter (m/w/d),Bayerische Landesanstalt für Landwirtschaft,Freising,False,https://www.greenjobs.de/stellenanzeige/wissenschaftliche-mitarbeiterin-wissenschaftlicher-mitarbeiter--100151716/?s=naturschutz,Greenjobs,naturschutz,General,48.4008273,11.7439565
Referent:in Naturerlebnis und Flächenmanagement Brandenburg (m/w/d),Heinz Sielmann Stiftung,Wustermark,False,https://www.greenjobs.de/stellenanzeige/referent-naturerlebnis-und-flaechenmanagement-brandenburg--100151715/?s=naturschutz,Greenjobs,naturschutz,General,52.5462731,12.9404114
Studentische*r Mitarbeiter*in im Bereich Corporate Relations,PANDA Fördergesellschaft für Umwelt mbH    am Main / hybrid,Frankfurt,False,https://www.greenjobs.de/stellenanzeige/studentische-mitarbeiter-im-bereich-corporate-relations--100151725/?s=naturschutz,Greenjobs,naturschutz,General,50.1106444,8.6820917
Sachbearbeiter*in Planungs- und Genehmigungsverfahren,"Landesamt für Umwelt Brandenburg  , ,  , Frankfurt (Oder), Potsdam / hybrid",Cottbus,False,https://www.greenjobs.de/stellenanzeige/sachbearbeiter-planungs-und-genehmigungsverfahren--100151723/?s=naturschutz,Greenjobs,naturschutz,Planning/Law,51.7567447,14.3357307
Landschafts- und Umweltplaner (m/w/d),Gesellschaft für angewandte Ökologie und Umweltplanung mbH (GefaÖ),Berlin,False,https://www.greenjobs.de/stellenanzeige/landschafts-und-umweltplaner--100150783/?s=naturschutz,Greenjobs,naturschutz,General,52.5173885,13.3951309
Projektingenieur:in Umwelt Bahninfrastruktur,"Deutsche Bahn AG    am Main, Koblenz",Frankfurt,False,https://www.greenjobs.de/stellenanzeige/projektingenieur-umwelt-bahninfrastruktur--100151705/?s=naturschutz,Greenjobs,naturschutz,General,50.1106444,8.6820917
Verwaltungsfachkraft (m/w/d) - in Teilzeit,Biologische Station Östliches Ruhrgebiet,Herne,False,https://www.greenjobs.de/stellenanzeige/verwaltungsfachkraft-in-teilzeit--100151704/?s=naturschutz,Greenjobs,naturschutz,GIS/Remote Sensing,51.5380394,7.219985
Moormanager (m/w/d),Landkreis,Stade,False,https://www.greenjobs.de/stellenanzeige/moormanager--100151700/?s=naturschutz,Greenjobs,naturschutz,General,53.599794,9.475438
Wissenschaftliche*r Mitarbeiter*in Physische Geographie / Laborleitung,Universität,Hildesheim,False,https://www.greenjobs.de/stellenanzeige/wissenschaftliche-mitarbeiter-physische-geographie-laborleitung--100151699/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,52.1527188,9.9518083
"Agraringenieur/in (Uni/FH), Agrartechniker/in, Meister/in (m/w/d) mit Schwerpunkt Pflanzenbau / Agrarökologie",Ecozept GmbH,Freising,False,https://www.greenjobs.de/stellenanzeige/agraringenieur-uni-fh-agrartechniker-meister-mit-schwerpunkt-pflanzenbau-agraroekologie--100151693/?s=naturschutz,Greenjobs,naturschutz,General,48.4008273,11.7439565
Sachbearbeiter (m/w/d) Baumschutz,Stadtverwaltung,Erfurt,False,https://www.greenjobs.de/stellenanzeige/sachbearbeiter-baumschutz--100151690/?s=naturschutz,Greenjobs,naturschutz,General,50.9777974,11.0287364
Staatlich geprüfte Technikerin / Staatlich geprüfter Techniker (m/w/d) - Fachrichtung Bohr-/ Geologie-/ Umweltschutztechnik,"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz",Verden,False,https://www.greenjobs.de/stellenanzeige/staatlich-gepruefte-technikerin-staatlich-gepruefter-techniker-fachrichtung-bohr-geologie-umweltschutztechnik--100151681/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,52.9759701,9.1808391
Referent/in für Tierschutz und Agrarpolitik (m/w/d),Deutscher Naturschutzring (DNR) e.V.,Berlin,False,https://www.greenjobs.de/stellenanzeige/referent-fuer-tierschutz-und-agrarpolitik--100151682/?s=naturschutz,Greenjobs,naturschutz,General,52.5173885,13.3951309
Mitarbeiter/in (m/w/d) Naturschutz & Landschaftspflege - in Teilzeit,Landschaftspflegeverband Thüringer Wald e.V.    - OT Friedrichshöhe,Eisfeld,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-naturschutz-landschaftspflege-in-teilzeit--100151695/?s=naturschutz,Greenjobs,naturschutz,General,50.4269914,10.9075046
Technische Sachbearbeiterin bzw. technischen Sachbearbeiter in der unteren Naturschutzbehörde (m/w/d),Kreis Nordfriesland - Untere Naturschutzbehörde,Husum,False,https://www.greenjobs.de/stellenanzeige/technische-sachbearbeiterin-bzw-technischen-sachbearbeiter-in-der-unteren-naturschutzbehoerde--100151685/?s=naturschutz,Greenjobs,naturschutz,General,54.4854137,9.0537941
Projektleitung Landschaftsplanung (w/m/d),Regierungspräsidium,Stuttgart,False,https://www.greenjobs.de/stellenanzeige/projektleitung-landschaftsplanung--100151692/?s=naturschutz,Greenjobs,naturschutz,General,48.7784485,9.1800132
Fundraiser / Promoter (w/m/d) in Leipzig,Greenpeace e.V.,Leipzig,False,https://www.greenjobs.de/stellenanzeige/fundraiser-promoter-in-leipzig--100102600/?s=naturschutz,Greenjobs,naturschutz,General,51.3406321,12.3747329
Sachbearbeiter (m/w/d) Überflutungsvorsorge / technischer Hochwasserschutz,Stadtverwaltung,Erfurt,False,https://www.greenjobs.de/stellenanzeige/sachbearbeiter-ueberflutungsvorsorge-technischer-hochwasserschutz--100151688/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,50.9777974,11.0287364
Sachbearbeiter/in (m/w/d) Fachgebiet Natur und Landschaft,Kreis Ostholstein,Eutin,False,https://www.greenjobs.de/stellenanzeige/sachbearbeiter-fachgebiet-natur-und-landschaft--100151669/?s=naturschutz,Greenjobs,naturschutz,General,54.1364642,10.6159077
Freiberufliche Umweltpädagog:innen (m/w/d),Deutsche Umwelt-Aktion e.V.   Uelzen,Deutschland,False,https://www.greenjobs.de/stellenanzeige/freiberufliche-umweltpaedagog--100151663/?s=naturschutz,Greenjobs,naturschutz,General,,
Mitarbeiter*in für Sekretariat und Büroorganisation - in Teilzeit,Landesnaturschutzverband Baden-Württemberg e.V.,Stuttgart,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-fuer-sekretariat-und-bueroorganisation-in-teilzeit--100151661/?s=naturschutz,Greenjobs,naturschutz,General,48.7784485,9.1800132
Ingenieurin / Ingenieur (m/w/d) - Fachrichtung: Bauingenieurwesen,"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Verden,False,https://www.greenjobs.de/stellenanzeige/ingenieurin-ingenieur-fachrichtung-bauingenieurwesen--100151656/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,52.9759701,9.1808391
Retter/in der Flussauen (m/w/d) mit Kommunikationsgeschickt,Wasserwirtschaftsamt,Landshut,False,https://www.greenjobs.de/stellenanzeige/retter-der-flussauen-mit-kommunikationsgeschickt--100151655/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,48.536217,12.1516551
"Ingenieurin / Ingenieur (w/m/d) - Fachrichtung: Bau-/ Umweltingenieurwesen, Maschinenbau","Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Lüneburg,False,https://www.greenjobs.de/stellenanzeige/ingenieurin-ingenieur-fachrichtung-bau-umweltingenieurwesen-maschinenbau--100151649/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,53.248706,10.407855
Gebietsbetreuende Person für den Abschnitt Südharz in Thüringen (m/w/d) - als Elternzeitvertretung,Stiftung Naturschutz Thüringen,Ellrich,False,https://www.greenjobs.de/stellenanzeige/gebietsbetreuende-person-fuer-den-abschnitt-suedharz-in-thueringen-als-elternzeitvertretung--100151651/?s=naturschutz,Greenjobs,naturschutz,General,51.587313,10.6649031
Landschaftsplaner (m/w/d),LARS consult GmbH,Augsburg,False,https://www.greenjobs.de/stellenanzeige/landschaftsplaner--100151641/?s=naturschutz,Greenjobs,naturschutz,General,48.3690341,10.8979522
Sachbearbeiter / Sachbearbeiterin (m/w/d) im Dezernat W2 „Gewässergüte“,"Hessisches Landesamt für Naturschutz, Umwelt und Geologie (HLNUG)",Wiesbaden,False,https://www.greenjobs.de/stellenanzeige/sachbearbeiter-sachbearbeiterin-im-dezernat-w2-gewaesserguete--100151640/?s=naturschutz,Greenjobs,naturschutz,General,50.0820384,8.2416556
"Bachelor oder Diplom FH der Landschaftsplanung, Landespflege, Landschaftsökologie, Geografie, Biologie (m/w/d)",Bezirksregierung,Düsseldorf,False,https://www.greenjobs.de/stellenanzeige/bachelor-oder-diplom-fh-der-landschaftsplanung-landespflege-landschaftsoekologie-geografie-biologie--100151636/?s=naturschutz,Greenjobs,naturschutz,General,51.2254018,6.7763137
Projektmitarbeiter für Moor- und Auenschutz (m/w/d),Regierung von Niederbayern,Landshut,False,https://www.greenjobs.de/stellenanzeige/projektmitarbeiter-fuer-moor-und-auenschutz--100151633/?s=naturschutz,Greenjobs,naturschutz,General,48.536217,12.1516551
Fachkraft für Naturschutz und Landschaftspflege (m/w/d) - LRA Passau,Regierung von Niederbayern,Passau,False,https://www.greenjobs.de/stellenanzeige/fachkraft-fuer-naturschutz-und-landschaftspflege-lra-passau--100151631/?s=naturschutz,Greenjobs,naturschutz,General,48.5748229,13.4609744
Fachkraft für Naturschutz und Landschaftspflege (m/w/d) - LRA Landshut,Regierung von Niederbayern,Essenbach,False,https://www.greenjobs.de/stellenanzeige/fachkraft-fuer-naturschutz-und-landschaftspflege-lra-landshut--100151630/?s=naturschutz,Greenjobs,naturschutz,General,48.6130261,12.2169913
Leitung (m/w/d) des Juniorranger-Projektes,Nationalparkverwaltung,Berchtesgaden,False,https://www.greenjobs.de/stellenanzeige/leitung-des-juniorranger-projektes--100151626/?s=naturschutz,Greenjobs,naturschutz,General,47.6330221,13.0020051
Vegetationskartierer (m/w/d),MEP Plan GmbH,Dresden,False,https://www.greenjobs.de/stellenanzeige/vegetationskartierer--100151620/?s=naturschutz,Greenjobs,naturschutz,General,51.0493286,13.7381437
"Aufgabenbereichsleitung Staatliche Vogelschutzwarte (m/w/d) - Fachrichtung: Landespflege, Umwelt-/ Landschaftsplanung/ -entwicklung, Biologie,","Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz",Hannover,False,https://www.greenjobs.de/stellenanzeige/aufgabenbereichsleitung-staatliche-vogelschutzwarte-fachrichtung-landespflege-umwelt-landschaftsplanung-entwicklung-biologie--100151621/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,52.3744779,9.7385532
IT-Verantwortlicher / Techniker (m/w/d),MEP Plan GmbH,Dresden,False,https://www.greenjobs.de/stellenanzeige/it-verantwortlicher-techniker--100151622/?s=naturschutz,Greenjobs,naturschutz,General,51.0493286,13.7381437
Fundraiser / Promoter (w/m/d) in Köln/Bonn,Greenpeace e.V.,Köln,False,https://www.greenjobs.de/stellenanzeige/fundraiser-promoter-in-koeln-bonn--100102602/?s=naturschutz,Greenjobs,naturschutz,General,50.938361,6.959974
"Master / Diplom (m/w/d) Landschaftsplanung, Landespflege, Landschaftsökologie, Geografie, Biologie",Bezirksregierung,Düsseldorf,False,https://www.greenjobs.de/stellenanzeige/master-diplom-landschaftsplanung-landespflege-landschaftsoekologie-geografie-biologie--100151617/?s=naturschutz,Greenjobs,naturschutz,General,51.2254018,6.7763137
"Bachelor / Diplom FH (m/w/d) Landschaftsplanung, Landespflege, Landschaftsökologie, Geografie, Biologie",Bezirksregierung,Düsseldorf,False,https://www.greenjobs.de/stellenanzeige/bachelor-diplom-fh-landschaftsplanung-landespflege-landschaftsoekologie-geografie-biologie--100151616/?s=naturschutz,Greenjobs,naturschutz,General,51.2254018,6.7763137
Landschaftsplaner / Raumplaner (m/w/d),HHP.raumentwicklung,Rottenburg,False,https://www.greenjobs.de/stellenanzeige/landschaftsplaner-raumplaner--100151609/?s=naturschutz,Greenjobs,naturschutz,General,48.47696,8.9336788
Mitarbeiter/in (m/w/d) zur Unterstützung bei der Beseitigung der Hochwasserschäden,Wald und Holz NRW,Lüdenscheid,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-zur-unterstuetzung-bei-der-beseitigung-der-hochwasserschaeden--100151606/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,51.218137,7.6396975
HR Generalist*in (w/m/d),Deutsche Umwelthilfe e.V.    am Bodensee / hybrid,Radolfzell,False,https://www.greenjobs.de/stellenanzeige/hr-generalist--100151603/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,47.7372802,8.9702755
Werkstudent*innen (w/m/d) im Marketing – Betreuung des DUH-Aktionsstands auf der AnnenMayKantereit-Tour,"Deutsche Umwelthilfe e.V.  , , , , , , , , , , , , , , , ,  bundesweit / Nürnber...",Berlin,True,https://www.greenjobs.de/stellenanzeige/werkstudent-im-marketing-betreuung-des-duh-aktionsstands-auf-der-annenmaykantereit-tour--100151602/?s=naturschutz,Greenjobs,naturschutz,General,52.5173885,13.3951309
Projektmitarbeiter:in (m/w/d) - Projektstelle „Schlaumeise“ für Basisangebote - LEADER-Kooperationsprojekt „Neue Naturwächter*innen im Landkreis Zwickau“,"Landschaftspflegeverband ""Westsachsen"" e.V.  ,  /Pleiße, Limbach-Oberfrohna",Neukirchen,False,https://www.greenjobs.de/stellenanzeige/projektmitarbeiter-projektstelle-schlaumeise-fuer-basisangebote-leader-kooperationsprojekt-neue-naturwaechter-im-landkreis-zwickau--100151596/?s=naturschutz,Greenjobs,naturschutz,General,54.8687122,8.7339915
Projektmitarbeiter/in (m/w/d),Landschaftspflegeverband Rügen e.V.    auf Rügen,Bergen,False,https://www.greenjobs.de/stellenanzeige/projektmitarbeiter--100151595/?s=naturschutz,Greenjobs,naturschutz,General,49.7808936,7.4176059
Baum- und Forst-Sachverständiger (w/m/d),NATURGUTACHTER - Landschaftsökologie / Faunistik / Vegetation,Freising,False,https://www.greenjobs.de/stellenanzeige/baum-und-forst-sachverstaendiger--100146964/?s=naturschutz,Greenjobs,naturschutz,General,48.4008273,11.7439565
Schiffsmechaniker / Deckskraft (m/w/d) an Bord eines Mehrzweckschiffes,"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Wilhelmshaven,False,https://www.greenjobs.de/stellenanzeige/schiffsmechaniker-deckskraft-an-bord-eines-mehrzweckschiffes--100151583/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,53.5278793,8.106301
Projektmitarbeiter Schreiadler (m/w/d) - Schwerpunkt: Artenschutz / Renaturierung,"Deutsche Wildtier Stiftung  ,  , Hamburg",Berlin,False,https://www.greenjobs.de/stellenanzeige/projektmitarbeiter-schreiadler-schwerpunkt-artenschutz-renaturierung--100151584/?s=naturschutz,Greenjobs,naturschutz,Planning/Law,52.5173885,13.3951309
Ingenieur/-in (m/w/d) - Fachrichtung: Maschinen-/ Schiffbau/ -technik,"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Norden,False,https://www.greenjobs.de/stellenanzeige/ingenieur-fachrichtung-maschinen-schiffbau-technik--100151126/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,53.5942039,7.2067435
"Master (w/m/d) der Fachrichtung Landschaftsplanung/Landespflege, Landschaftsökologie oder vergleichbar",Landesanstalt für Umwelt Baden-Württemberg,Karlsruhe,False,https://www.greenjobs.de/stellenanzeige/master-der-fachrichtung-landschaftsplanung-landespflege-landschaftsoekologie-oder-vergleichbar--100151585/?s=naturschutz,Greenjobs,naturschutz,General,49.0068705,8.4034195
Projektmitarbeiter Waldfledermäuse (m/w/d) - in Teilzeit,Deutsche Wildtier Stiftung,Hamburg,False,https://www.greenjobs.de/stellenanzeige/projektmitarbeiter-waldfledermaeuse-in-teilzeit--100151582/?s=naturschutz,Greenjobs,naturschutz,General,53.550341,10.000654
Kapitän / Kapitänin (m/w/d) an Bord eines Mehrzweckschiffes,"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Wilhelmshaven,False,https://www.greenjobs.de/stellenanzeige/kapitaen-kapitaenin-an-bord-eines-mehrzweckschiffes--100151577/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,53.5278793,8.106301
Vier Forstwirtinnen / Forstwirte (w/m/d) im Nationalpark Eifel,"Landesamt für Natur, Umwelt und Klima NRW (LANUK NRW)  ,  , Monschau",Nideggen,False,https://www.greenjobs.de/stellenanzeige/vier-forstwirtinnen-forstwirte-im-nationalpark-eifel--100151576/?s=naturschutz,Greenjobs,naturschutz,General,50.6913559,6.482614
Naturschutzfachliche Sachbearbeitung (m/w/d) - Thema: Naturverträglichkeit von Erneuerbaren-Energie-Anlagen,Landkreis,Cuxhaven,False,https://www.greenjobs.de/stellenanzeige/naturschutzfachliche-sachbearbeitung-thema-naturvertraeglichkeit-von-erneuerbaren-energie-anlagen--100151410/?s=naturschutz,Greenjobs,naturschutz,General,53.86878,8.698286
Maschinist (m/w/d) an Bord eines Mehrzweckschiffes,"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Wilhelmshaven,False,https://www.greenjobs.de/stellenanzeige/maschinist-an-bord-eines-mehrzweckschiffes--100151560/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,53.5278793,8.106301
Referent:in (m/w/d) für Wald- und Forstpolitik,Schutzgemeinschaft Deutscher Wald Bundesverband e.V.,Bonn,False,https://www.greenjobs.de/stellenanzeige/referent-fuer-wald-und-forstpolitik--100149622/?s=naturschutz,Greenjobs,naturschutz,General,50.7352621,7.1024635
Bau- oder Umweltingenieur / Bau- oder Umweltingenieurin (m/w/d),"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Sulingen,False,https://www.greenjobs.de/stellenanzeige/bau-oder-umweltingenieur-bau-oder-umweltingenieurin--100151551/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,52.6828374,8.8018923
Ranger (m/w/d),Nationalparkamt Kellerwald-Edersee    Wildungen,Bad,False,https://www.greenjobs.de/stellenanzeige/ranger--100151548/?s=naturschutz,Greenjobs,naturschutz,General,52.4979721,13.3331332
Sachbearbeiterin / Sachbearbeiter (w/m/d) im Bereich Haushalt der Naturschutzverwaltung,"Ministerium für Umwelt, Klima und Energiewirtschaft Baden-Württemberg",Stuttgart,False,https://www.greenjobs.de/stellenanzeige/sachbearbeiterin-sachbearbeiter-im-bereich-haushalt-der-naturschutzverwaltung--100151542/?s=naturschutz,Greenjobs,naturschutz,General,48.7784485,9.1800132
Gebietsbetreuer*in „Donautal zwischen Pfatter und Deggendorf“ mit Schwerpunkt Wiesenbrüterschutz,LBV - Landesbund für Vogel- und Naturschutz in Bayern    / hybrid,Straubing,False,https://www.greenjobs.de/stellenanzeige/gebietsbetreuer-donautal-zwischen-pfatter-und-deggendorf-mit-schwerpunkt-wiesenbrueterschutz--100151543/?s=naturschutz,Greenjobs,naturschutz,General,48.8839157,12.5955773
Bauaufseher/-in Stadtbäume (m/w/d),Landeshauptstadt,Stuttgart,False,https://www.greenjobs.de/stellenanzeige/bauaufseher-stadtbaeume--100151534/?s=naturschutz,Greenjobs,naturschutz,General,48.7784485,9.1800132
Fachkraft Artenschutz von Stadtbäumen (m/w/d),Landeshauptstadt,Stuttgart,False,https://www.greenjobs.de/stellenanzeige/fachkraft-artenschutz-von-stadtbaeumen--100151531/?s=naturschutz,Greenjobs,naturschutz,Planning/Law,48.7784485,9.1800132
Wissenschaftliche Fachkraft (m/w/d) mit dem Schwerpunkt Ornithologie,Biologische Station Hochsauerlandkreis e.V.,Brilon,False,https://www.greenjobs.de/stellenanzeige/wissenschaftliche-fachkraft-mit-dem-schwerpunkt-ornithologie--100151520/?s=naturschutz,Greenjobs,naturschutz,GIS/Remote Sensing,51.3955721,8.5677743
Wissenschaftliche Sachbearbeiterin / wissenschaftlicher Sachbearbeiter (m/w/d) - Fachrichtung: Wasserwirtschaft / Umweltwissenschaften,"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Norden,False,https://www.greenjobs.de/stellenanzeige/wissenschaftliche-sachbearbeiterin-wissenschaftlicher-sachbearbeiter-fachrichtung-wasserwirtschaft-umweltwissenschaften--100151512/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,53.5942039,7.2067435
Projektleitung (m/w/d) Naturschutz,Stadt     a.M. / remote,Rüsselsheim,True,https://www.greenjobs.de/stellenanzeige/projektleitung-naturschutz--100151511/?s=naturschutz,Greenjobs,naturschutz,General,49.991701,8.4138251
Landschaftsgärtner:in (d/m/w),Biologische Station Kreis Unna  Dortmund,Bergkamen,False,https://www.greenjobs.de/stellenanzeige/landschaftsgaertner--100149710/?s=naturschutz,Greenjobs,naturschutz,GIS/Remote Sensing,51.6149389,7.6362876
Referent/in ‚Monitoring‘ (m/w/d),NABU-Stiftung Nationales Naturerbe,Berlin,False,https://www.greenjobs.de/stellenanzeige/referent-monitoring--100151480/?s=naturschutz,Greenjobs,naturschutz,General,52.5173885,13.3951309
Kaufmännischer Mitarbeiter*in (m/w/d) Kundenservice & Büroorganisation - in Teilzeit,Gärtnerei Wildblüten    (bei Berlin),Neuenhagen,False,https://www.greenjobs.de/stellenanzeige/kaufmaennischer-mitarbeiter-kundenservice-bueroorganisation-in-teilzeit--100151476/?s=naturschutz,Greenjobs,naturschutz,General,53.7467873,13.1115253
Referent:in Schutzgebiete und Landschaftspflege (Schwerpunkt EU-Themen),"Behörde für Umwelt, Klima, Energie und Agrarwirtschaft",Hamburg,False,https://www.greenjobs.de/stellenanzeige/referent-schutzgebiete-und-landschaftspflege-schwerpunkt-eu-themen--100151472/?s=naturschutz,Greenjobs,naturschutz,General,53.550341,10.000654
Stellvertretende Leitung (w/m/d) für den Bereich IT,"Deutsche Umwelthilfe e.V.    am Bodensee, Berlin / hybrid",Radolfzell,False,https://www.greenjobs.de/stellenanzeige/stellvertretende-leitung-fuer-den-bereich-it--100151471/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,47.7372802,8.9702755
Sachbearbeiter/in (w/m/d) Fachverfahren/ -planung,Wissenschaftsstadt,Darmstadt,False,https://www.greenjobs.de/stellenanzeige/sachbearbeiter-fachverfahren-planung--100151456/?s=naturschutz,Greenjobs,naturschutz,General,49.872775,8.651177
Naturpark-Ranger:in - in Teilzeit,Naturpark Frankenhöhe e.V.,Colmberg,False,https://www.greenjobs.de/stellenanzeige/naturpark-ranger-in-teilzeit--100151454/?s=naturschutz,Greenjobs,naturschutz,General,49.3547979,10.4094041
Technische/r Sachbearbeiter/in (m/w/d) für den Fachbereich Seen - in Teilzeit,"Hessisches Landesamt für Naturschutz, Umwelt und Geologie (HLNUG)",Kassel,False,https://www.greenjobs.de/stellenanzeige/technische-sachbearbeiter-fuer-den-fachbereich-seen-in-teilzeit--100151447/?s=naturschutz,Greenjobs,naturschutz,General,51.3157833,9.4978479
Ingenieur/in (m/w/d) für unser Sachgebiet Wasserwirtschaft,Regierung von Oberbayern,München,False,https://www.greenjobs.de/stellenanzeige/ingenieur-fuer-unser-sachgebiet-wasserwirtschaft--100151444/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,48.1371079,11.5753822
Dipl.-Ing. / Master / Bachelor der Wasserwirtschaft (m/w/d),"Wasser- und Bodenverband ""GHHK-HK-HS""",Nauen,False,https://www.greenjobs.de/stellenanzeige/dipl-ing-master-bachelor-der-wasserwirtschaft--100151436/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,52.6061065,12.8772599
Mitarbeiter*in (m/w/d) im Bereich Umwelt,Pabsch Ingenieure GmbH,Blankenburg,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-im-bereich-umwelt--100147459/?s=naturschutz,Greenjobs,naturschutz,General,51.7902676,10.9551991
Referent*in für Naturschutz (m/w/d),NABU Rheinland-Pfalz,Mainz,False,https://www.greenjobs.de/stellenanzeige/referent-fuer-naturschutz--100151426/?s=naturschutz,Greenjobs,naturschutz,General,49.9995205,8.2736253
Projektmitarbeiter*in (m/w/d) im Bereich Naturschutz / Schwerpunkt: Durchführung von umwelt- und naturpädagogischen Projekten mit Schulklassen - in Teilzeit,Institut für allgemeine und angewandte Ökologie e.V.,Hardegsen,False,https://www.greenjobs.de/stellenanzeige/projektmitarbeiter-im-bereich-naturschutz-schwerpunkt-durchfuehrung-von-umwelt-und-naturpaedagogischen-projekten-mit-schulklassen-in-teilzeit--100150244/?s=naturschutz,Greenjobs,naturschutz,GIS/Remote Sensing,51.6528043,9.8322034
Tierökologe / Artenschützer (m/w/d),GÖG - Gruppe für ökologische Gutachten GmbH,Stuttgart,False,https://www.greenjobs.de/stellenanzeige/tieroekologe-artenschuetzer--100149787/?s=naturschutz,Greenjobs,naturschutz,"GIS/Remote Sensing, Planning/Law",48.7784485,9.1800132
"Projektmitarbeiter/ in für den Schwerpunkt Gewässer, Moore, Feuchtflächen (m/w/d)","Naturschutzgroßprojekt ""Thüringer Kuppenrhön"" gGmbH    - OT Kaltensundheim",Kaltennordheim,False,https://www.greenjobs.de/stellenanzeige/projektmitarbeiter-in-fuer-den-schwerpunkt-gewaesser-moore-feuchtflaechen--100151405/?s=naturschutz,Greenjobs,naturschutz,General,50.6262716,10.1582897
Mitarbeiter/in (m/w/d) für das digitale Besuchermanagement & die Qualitätssicherung des Besucherleitsystems (insb. beim Thema Mountainbike) - in Teilzeit,Naturpark Schönbuch   -Bebenhausen,Tübingen,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-fuer-das-digitale-besuchermanagement-die-qualitaetssicherung-des-besucherleitsystems-insb-beim-thema-mountainbike-in-teilzeit--100151403/?s=naturschutz,Greenjobs,naturschutz,General,48.5203263,9.053596
Assistenz in der IT (m/w/d),Not specified,Berlin,False,https://www.greenjobs.de/stellenanzeige/assistenz-in-der-it--100151399/?s=naturschutz,Greenjobs,naturschutz,General,52.5173885,13.3951309
"Ingenieure (m/w/d) der Fachrichtung Landespflege, Umwelt- und Landschaftsgestaltung",Landesbetrieb Mobilität Rheinland-Pfalz (LBM),Gerolstein,False,https://www.greenjobs.de/stellenanzeige/ingenieure-der-fachrichtung-landespflege-umwelt-und-landschaftsgestaltung--100151391/?s=naturschutz,Greenjobs,naturschutz,General,50.2234404,6.6618586
Saisonarbeitskraft (m/w/d),"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Osterwald,False,https://www.greenjobs.de/stellenanzeige/saisonarbeitskraft--100151387/?s=naturschutz,Greenjobs,naturschutz,Lab/Field,52.5301571,7.0065276
